Stream Size,Batch Size,Time (ms)
0.06000,5,4,0.085562,,0.05000,5,4,0.083112,,0.04000,5,4,0.050119,,0.03000,5,4,0.017344,,0.02000,5,4,0.006261,,
0.06000,5,5,0.062612,,0.05000,5,5,0.061683,,0.04000,5,5,0.035202,,0.03000,5,5,0.014277,,0.02000,5,5,0.004759,,
0.06000,5,6,0.053732,,0.05000,5,6,0.047556,,0.04000,5,6,0.033908,,0.03000,5,6,0.014482,,0.02000,5,6,0.004278,,
0.06000,5,7,0.042205,,0.05000,5,7,0.038137,,0.04000,5,7,0.027025,,0.03000,5,7,0.013130,,0.02000,5,7,0.003833,,
0.06000,5,8,0.037705,,0.05000,5,8,0.034804,,0.04000,5,8,0.026345,,0.03000,5,8,0.010663,,0.02000,5,8,0.003485,,
0.06000,5,9,0.031085,,0.05000,5,9,0.031321,,0.04000,5,9,0.024550,,0.03000,5,9,0.011707,,0.02000,5,9,0.003141,,
0.06000,5,10,0.029077,,0.05000,5,10,0.028117,,0.04000,5,10,0.023352,,0.03000,5,10,0.009063,,0.02000,5,10,0.002928,,
0.06000,5,11,0.026232,,0.05000,5,11,0.024212,,0.04000,5,11,0.021572,,0.03000,5,11,0.009882,,0.02000,5,11,0.003018,,
0.06000,5,12,0.024391,,0.05000,5,12,0.021650,,0.04000,5,12,0.018589,,0.03000,5,12,0.008870,,0.02000,5,12,0.002868,,
0.06000,5,13,0.020647,,0.05000,5,13,0.019114,,0.04000,5,13,0.018675,,0.03000,5,13,0.009163,,0.02000,5,13,0.002324,,
0.06000,5,14,0.018722,,0.05000,5,14,0.017836,,0.04000,5,14,0.015910,,0.03000,5,14,0.008780,,0.02000,5,14,0.002370,,
0.06000,5,15,0.017034,,0.05000,5,15,0.016283,,0.04000,5,15,0.014735,,0.03000,5,15,0.008119,,0.02000,5,15,0.002336,,
0.06000,5,16,0.016193,,0.05000,5,16,0.015075,,0.04000,5,16,0.014292,,0.03000,5,16,0.008063,,0.02000,5,16,0.002501,,
0.06000,6,1,0.445589,,0.05000,6,1,0.223484,,0.04000,6,1,0.096686,,0.03000,6,1,0.042102,,0.02000,6,1,0.022162,,
0.06000,6,2,0.196929,,0.05000,6,2,0.145187,,0.04000,6,2,0.063803,,0.03000,6,2,0.025326,,0.02000,6,2,0.010756,,
